# The physical locations of oNCOs found in the probands of this study are supplied in
# this file along with information about the number of MPPs within the oNCO, family
# size and whether oNCO is unambiguously assigned to owner. Ambiguously assigned
# oNCOs are not used for analysis of allele selection bias and DNMs colocation.
# The data columns are as follows: 
# Chr (chromosome),
# Begin (GRCh38 position of earliest converted variant in oNCO),
# End (GRCh38 position of last converted variant in oNCO),
# pid (proband ID),
# ptype (transmitting parent, P: paternal, M: maternal),
# event_id (unique ID for oNCO)
# MPPs (number of MPPs within oNCO),
# gcMPPs (number of gene-converted MPPs within oNCO),
# sibs (number of siblings with same parents),
# AO (ambiguous owner of oNCO - only in 2-children families),
Chr	Begin	End	pid	ptype	event_id	MPPs	gcMPPs	sibs	AO
chr6	7329936	7329936	P03990	P	Y01918	1	1	3	0
chr6	7329936	7329936	P03F69	P	Y01A15	1	1	3	0
chr6	7329961	7329961	P09D5B	M	X0361D	1	1	2	0
chr6	7329961	7329961	P0C7E7	M	X018E5	1	1	2	0
chr6	7329961	7329961	P0C905	M	X004C8	1	1	2	0
chr6	7329961	7329961	P0CA4B	M	X011C0	1	1	2	1
chr6	7329961	7329961	P00A89	P	Y01C63	1	1	2	0
chr6	7329961	7329961	P0C1BD	P	Y02173	1	1	2	0
chr6	7496872	7496872	P0BFF1	P	Y00D42	1	1	3	0
chr6	7500244	7500244	P0D6E0	P	Y002D9	1	1	3	0
chr6	7500805	7500805	P0236A	P	Y010DD	1	1	17	0
chr6	7555621	7555621	P00DFD	M	X03289	1	1	2	0
chr6	7573712	7573723	P00A06	M	X02114	2	2	4	0
chr6	7614396	7614396	P07E42	M	X01FB1	1	1	4	0
chr6	7617191	7617191	P0A42F	P	Y00100	1	1	4	0
chr6	7618429	7618429	P01DBE	M	X0360B	1	1	5	0
chr6	7666433	7666433	P003C3	P	Y002A6	1	1	2	0
chr6	7668476	7668576	P06C65	M	X00B9A	2	2	2	0
chr6	7668547	7668547	P03276	M	X0173A	1	1	3	0
chr6	7668576	7668576	P067BF	M	X00238	1	1	2	0
chr6	7678859	7678859	P0D9D1	P	Y0145E	1	1	2	0
chr6	7809788	7809992	P06191	P	Y0179D	4	4	3	0
chr6	7817725	7817725	P0F2D7	P	Y008EF	1	1	3	0
chr6	7859687	7859687	P077D9	M	X009A6	1	1	5	0
chr6	7886990	7886990	P00DD6	M	X0169E	1	1	2	0
chr6	8001885	8001885	P0B346	M	X0332D	1	1	2	0
chr6	8214071	8221850	P0628C	M	X00850	3	3	2	0
chr6	8225119	8225119	P0B536	P	Y020C6	1	1	3	0
chr6	8226064	8226064	P001A8	M	X026C4	1	1	2	0
chr6	8257606	8257606	P01B4C	M	X01E67	1	1	5	0
chr6	8304972	8304972	P06344	M	X02F83	1	1	3	0
chr6	8309005	8309005	P06A6F	M	X00C21	1	1	2	0
chr6	8493603	8493603	P09E39	M	X0306C	1	1	2	0
chr6	8504516	8504516	P04010	P	Y02BFD	1	1	4	0
chr6	8871409	8871679	P0C801	P	Y01C6F	2	2	3	0
chr6	8963888	8963888	P02780	P	Y006EE	1	1	6	0
chr6	9019285	9019285	P0DFB8	M	X0046C	1	1	2	0
chr6	9242975	9242975	P09EE6	M	X0040D	1	1	2	0
chr6	9243197	9243197	P03FA6	M	X0037A	1	1	2	0
chr6	9243197	9243197	P0765D	M	X02126	1	1	2	0
chr6	9243197	9243197	P0F3A9	M	X03AFD	1	1	2	0
chr6	9523961	9523961	P0AB89	M	X000C3	1	1	8	0
chr6	9820949	9820949	P09F30	M	X00D8B	1	1	2	0
chr6	10048189	10048618	P0E498	M	X011EF	3	3	2	0
chr6	10151076	10151076	P06FE4	M	X007EE	1	1	4	0
chr6	10226403	10226403	P0E936	P	Y02B5F	1	1	6	0
chr6	10241589	10241589	P06EFC	M	X0336F	1	1	2	0
chr6	10259585	10259590	P09D63	P	Y00E2D	2	2	2	0
chr6	10386884	10388735	P08434	M	X018C4	7	6	2	0
chr6	10467255	10467255	P0ED55	M	X021BE	1	1	3	0
chr6	10565708	10565845	P0A0F8	M	X00276	2	2	2	0
chr6	10565708	10565708	P012D5	P	Y0223A	1	1	2	0
chr6	10602250	10602250	P0A1A3	P	Y02ABD	1	1	4	0
chr6	10758657	10758657	P0D09C	M	X00B04	1	1	4	0
chr6	10783827	10783827	P0AF4C	P	Y00C37	1	1	2	0
chr6	10783848	10783848	P00DC8	P	Y02733	1	1	2	0
chr6	10785583	10888908	P0CF88	M	X02F94	6	5	2	0
chr6	10847038	10847038	P019F9	M	X01F83	1	1	2	0
chr6	10908636	10953972	P044AF	M	X0158A	16	9	6	0
chr6	10957533	10957533	P00AAF	P	Y01937	1	1	2	0
chr6	11035739	11035739	P02C14	M	X00D25	1	1	2	0
chr6	11190393	11190393	P012B3	P	Y00619	1	1	2	0
chr6	11226931	11226931	P0E916	M	X0166F	1	1	2	0
chr6	11233802	11233802	P0144E	M	X01105	1	1	2	0
chr6	11236411	11236411	P06CEE	M	X024AF	1	1	5	0
chr6	11236445	11236445	P0D125	M	X00261	1	1	2	0
chr6	11260892	11260892	P0B5F9	M	X00857	1	1	2	0
chr6	11408184	11450165	P0D370	P	Y021E1	20	20	2	0
chr6	11605876	11605876	P0B9E7	M	X0158B	1	1	6	0
chr6	11637743	11637743	P03A6B	M	X00F2F	1	1	2	0
chr6	11708864	11708864	P062D2	M	X01858	1	1	2	0
chr6	11710172	11710172	P068FD	M	X00435	1	1	4	0
chr6	11775488	11775488	P0E0EB	M	X013E7	1	1	4	0
chr6	11821205	11821205	P09FCC	P	Y01D6E	1	1	2	0
chr6	11861296	11914303	P04BA6	M	X03729	13	3	3	0
chr6	11870023	11870023	P0C1E5	M	X01EF6	1	1	4	0
chr6	11870729	11870729	P0AC24	M	X01DC6	1	1	3	0
chr6	11871291	11871291	P0A8B7	M	X001C7	1	1	2	0
chr6	11897169	11897169	P04D33	M	X03A46	1	1	2	0
chr6	11922961	11922961	P04A17	M	X0224D	1	1	2	0
chr6	12055278	12055278	P0BD86	P	Y0089A	1	1	5	0
chr6	12187236	12187236	P073AF	M	X0210B	1	1	2	0
chr6	12199522	12204891	P0DB82	M	X02910	2	2	2	0
chr6	12205026	12205026	P0C7AA	M	X03961	1	1	3	0
chr6	12346638	12346638	P03C47	M	X00CF4	1	1	3	0
chr6	12367285	12367285	P04A6C	M	X02E18	1	1	5	0
chr6	12471658	12471658	P024FF	M	X00172	1	1	10	0
chr6	12872245	12872585	P0DB9E	M	X000C4	2	2	8	0
chr6	13209562	13209562	P09365	P	Y0288D	1	1	2	0
chr6	13209590	13209590	P09D56	P	Y0244E	1	1	3	0
chr6	13210225	13279232	P060E9	M	X0324D	33	23	2	0
chr6	13317047	13317050	P04902	P	Y02FBB	2	2	3	0
chr6	13331395	13331395	P0422E	M	X001FE	1	1	4	0
chr6	13352317	13352317	P0F1E3	M	X02690	1	1	2	0
chr6	13353666	13353666	P094B0	M	X00F30	1	1	2	0
chr6	13390305	13390305	P08309	M	X0044A	1	1	4	0
chr6	13390923	13390923	P01E59	M	X00F1B	1	1	2	0
chr6	13589641	13589641	P0915A	P	Y006A7	1	1	3	0
chr6	13634750	13634750	P0F3A6	M	X03424	1	1	2	0
chr6	13755284	13755284	P0C4F5	M	X0175B	1	1	7	0
chr6	13919453	13920307	P0C065	P	Y003B3	2	2	5	0
chr6	14009060	14009060	P0A60B	M	X022E9	1	1	2	0
chr6	14045914	14046180	P0016F	M	X0139F	2	2	3	0
chr6	14131185	14131185	P023A5	P	Y01155	1	1	4	0
chr6	14277938	14277938	P0963D	M	X00247	1	1	2	0
chr6	14317814	14317814	P053BE	M	X00354	1	1	2	0
chr6	14330621	14330621	P0B81C	M	X034C5	1	1	2	0
chr6	14395708	14395708	P03258	P	Y00EA0	1	1	2	0
chr6	14638119	14638119	P0DF2A	M	X02B3D	1	1	3	0
chr6	14647940	14669516	P04BDC	M	X025EE	25	21	3	0
chr6	14671383	14671383	P03AD7	M	X037A7	1	1	2	0
chr6	14681439	14681439	P06872	M	X003AA	1	1	3	0
chr6	14734898	14734898	P08031	M	X02ED8	1	1	5	0
chr6	14734898	14734898	P01BBA	P	Y01300	1	1	2	0
chr6	15028539	15028539	P098B7	M	X00E50	1	1	3	0
chr6	15065890	15065893	P02F5B	M	X0156E	2	2	2	0
chr6	15065890	15065893	P04CBE	M	X01021	2	2	3	0
chr6	15066801	15066801	P0D6FB	M	X024D6	1	1	3	0
chr6	15504133	15504133	P0A351	P	Y00FBA	1	1	3	0
chr6	15508084	15508084	P06E60	M	X03AA6	1	1	2	0
chr6	15515553	15515553	P0082D	M	X01197	1	1	5	0
chr6	15524249	15524249	P034F7	M	X027EA	1	1	3	0
chr6	15524332	15524332	P0B5F9	M	X00858	1	1	2	0
chr6	15688240	15688240	P016FE	P	Y0263D	1	1	3	0
chr6	15802408	15802408	P007A7	P	Y0079E	1	1	2	0
chr6	15816773	15840614	P0DF66	M	X00E79	9	6	3	0
chr6	15919483	15919483	P05091	M	X0159B	1	1	2	0
chr6	15973852	15973852	P0245D	M	X03D35	1	1	5	0
chr6	16109955	16109955	P00F68	M	X01113	1	1	5	0
chr6	16134016	16139791	P0883D	M	X01A26	2	2	3	0
chr6	16200543	16200543	P034C1	P	Y01057	1	1	3	0
chr6	16312826	16312826	P02506	M	X033A5	1	1	3	0
chr6	16399326	16399326	P084EC	M	X01633	1	1	3	0
chr6	16399326	16399326	P0E7DB	M	X00074	1	1	3	0
chr6	16443924	16443924	P00644	M	X018CB	1	1	2	0
chr6	16719513	16719513	P0DD2F	M	X022D6	1	1	2	0
chr6	16766940	16766940	P00A32	M	X03486	1	1	6	0
chr6	16808406	16808406	P049D2	M	X01FB9	1	1	2	0
chr6	16902296	16902296	P045A6	M	X02FF8	1	1	2	0
chr6	16915785	16970739	P074D8	M	X0053E	30	18	4	0
chr6	17388124	17388127	P0BA20	M	X02C13	2	2	2	0
chr6	17388124	17388145	P0C8E5	M	X002F9	3	3	5	0
chr6	17488033	17488037	P03E86	M	X00C08	2	2	2	0
chr6	17547630	17547630	P05CC5	M	X01A9B	1	1	5	0
chr6	17547644	17547644	P09BFC	M	X00731	1	1	6	0
chr6	17553782	17553888	P0A6CA	M	X01FA6	2	2	2	0
chr6	17618667	17618667	P0892C	M	X021E0	1	1	2	0
chr6	17720648	17720648	P02962	P	Y025CF	1	1	3	0
chr6	17755653	17755653	P012D5	P	Y0223B	1	1	2	0
chr6	17755653	17755653	P0BF95	P	Y0058E	1	1	4	0
chr6	17755670	17755670	P0C2FD	P	Y01C4F	1	1	2	0
chr6	17755707	17755707	P0E8D2	P	Y02C93	1	1	4	0
chr6	17855041	17876993	P04F22	M	X0377B	10	10	3	0
chr6	18088757	18088757	P022D1	M	X0232D	1	1	3	0
chr6	18101089	18101089	P06F9C	P	Y02663	1	1	5	0
chr6	18141077	18141077	P019EA	P	Y011E2	1	1	2	0
chr6	18209452	18209452	P0B092	M	X005A4	1	1	2	0
chr6	18209452	18209452	P0D875	P	Y02168	1	1	2	0
chr6	18209532	18209532	P080DF	P	Y00A37	1	1	9	0
chr6	18209532	18209532	P0D93F	P	Y028AD	1	1	2	0
chr6	18251578	18251578	P09401	M	X020E9	1	1	2	0
chr6	18327821	18327901	P06DD4	M	X00ADF	2	2	4	0
chr6	18404219	18404219	P041A4	P	Y02EF5	1	1	2	0
chr6	18404219	18404219	P0856C	P	Y025AA	1	1	2	0
chr6	18404781	18404813	P0229A	P	Y01F42	2	2	4	0
chr6	18928280	18928280	P0BE5F	P	Y0232E	1	1	2	0
chr6	18958427	19040626	P016FC	M	X01784	22	14	2	0
chr6	19118366	19120416	P0F0D8	M	X02818	3	3	2	0
chr6	19201790	19201790	P0B67F	M	X030C0	1	1	2	0
chr6	19207527	19207527	P08752	M	X01DC1	1	1	2	0
chr6	19207527	19207527	P06C65	P	Y02B69	1	1	2	0
chr6	19389958	19422774	P06626	M	X02B10	33	23	2	0
chr6	19453198	19453198	P047DA	M	X001E9	1	1	5	0
chr6	19566053	19566053	P02E7E	M	X0091B	1	1	4	0
chr6	19566053	19566053	P0C820	P	Y02739	1	1	3	0
chr6	19578197	19578197	P07AC3	P	Y00F27	1	1	5	0
chr6	19672145	19672424	P0AF14	P	Y022C5	4	4	2	0
chr6	19673026	19673026	P099B9	P	Y02A83	1	1	6	0
chr6	19673181	19673181	P0A49E	P	Y024D7	1	1	6	0
chr6	19673244	19673244	P007A6	P	Y000C6	1	1	3	0
chr6	19678592	19685271	P09115	M	X00F41	8	8	2	0
chr6	19771276	19771767	P02A93	P	Y02AC5	2	2	2	0
chr6	19792267	19819677	P0C7E7	M	X018E6	14	7	2	0
chr6	19808116	19808248	P00BFB	M	X02725	2	2	2	0
chr6	19880499	19880499	P084EC	M	X01634	1	1	3	0
chr6	19965735	19970606	P0BB7B	M	X01081	3	3	2	0
chr6	20109725	20109812	P0B948	P	Y00046	2	2	3	0
chr6	20128089	20128089	P0680E	P	Y029AB	1	1	3	0
chr6	20161994	20161994	P04EDE	M	X03A2E	1	1	3	0
chr6	20225839	20225969	P0CC4F	M	X03B42	2	2	2	0
chr6	20236485	20236485	P0246F	M	X006F9	1	1	4	0
chr6	20239941	20239941	P032E7	M	X01A2F	1	1	3	0
chr6	20326683	20326683	P062B4	M	X02B98	1	1	3	0
chr6	20415395	20415395	P0D163	M	X01512	1	1	5	0
chr6	20667998	20667998	P05A5E	P	Y02F7F	1	1	2	0
chr6	21119436	21120921	P045C4	M	X00925	2	2	2	0
chr6	21140916	21140916	P03F69	P	Y01A16	1	1	3	0
chr6	21232956	21232956	P01809	M	X01FE1	1	1	2	0
chr6	21438658	21453256	P0DCA0	M	X01B6A	20	15	2	0
chr6	21483976	21483976	P02510	M	X019CA	1	1	2	0
chr6	22050080	22050080	P0D2FB	P	Y02333	1	1	4	0
chr6	22137365	22137365	P0BF84	M	X02553	1	1	2	0
chr6	22161938	22161938	P0DF6F	M	X004FE	1	1	3	0
chr6	22199232	22199232	P0CF1F	P	Y00654	1	1	5	0
chr6	22895574	22905993	P04A97	M	X02E48	2	2	2	0
chr6	22899319	22899319	P063CF	M	X0226A	1	1	2	0
chr6	23196189	23210583	P0A2A0	M	X02757	20	2	5	0
chr6	23200660	23200660	P041D8	P	Y02854	1	1	5	0
chr6	23229285	23229285	P0E0BD	M	X01CA7	1	1	2	0
chr6	23229285	23229285	P05C42	P	Y02D3D	1	1	2	0
chr6	23378723	23378723	P03BBE	P	Y00D73	1	1	2	0
chr6	23379932	23379932	P0B442	M	X01DB0	1	1	2	0
chr6	23408104	23408590	P0A7C4	M	X0164C	3	3	2	0
chr6	23408189	23408189	P07BA8	M	X0044B	1	1	4	0
chr6	23440427	23440427	P02A93	P	Y02AC6	1	1	2	0
chr6	23595687	23595687	P06344	M	X02F84	1	1	3	0
chr6	23885324	23908748	P04225	M	X02622	2	2	2	0
chr6	23885324	23885324	P05672	M	X00A8E	1	1	2	0
chr6	23936678	23936678	P0033F	M	X02A6F	1	1	2	0
chr6	23936678	23936678	P025F0	M	X02691	1	1	2	0
chr6	23972861	23972861	P06BDB	M	X00E1B	1	1	2	0
chr6	23980298	23980298	P06F1C	M	X01577	1	1	2	0
chr6	24014044	24014044	P00E7D	P	Y02900	1	1	2	0
chr6	24014044	24014044	P0221E	P	Y00453	1	1	2	0
chr6	24014044	24014044	P07CB9	P	Y00870	1	1	2	0
chr6	24014058	24014058	P04BCF	P	Y00F9D	1	1	3	0
chr6	24077959	24137874	P0B49E	M	X03478	21	11	2	0
chr6	24190337	24190337	P07855	M	X0175C	1	1	7	0
chr6	24396882	24396882	P08EF1	P	Y026E8	1	1	4	0
chr6	24584138	24584986	P09901	M	X01613	2	2	2	0
chr6	24650443	24650443	P09EFC	M	X00D4F	1	1	2	0
chr6	24653228	24653228	P0D713	M	X02033	1	1	2	0
chr6	24699497	24699497	P0C4D7	M	X00EE4	1	1	2	0
chr6	24847858	24847858	P01D84	M	X023B7	1	1	2	0
chr6	24852103	24852103	P00459	P	Y00D28	1	1	5	0
chr6	24951072	24951072	P079E3	M	X00770	1	1	2	0
chr6	25035692	25035692	P0A54C	M	X0025C	1	1	3	0
chr6	25118206	25179245	P0E324	M	X02B33	41	27	3	0
chr6	25172267	25172267	P0B754	P	Y00D56	1	1	2	0
chr6	25412474	25412474	P052CE	M	X00EFD	1	1	2	0
chr6	25598992	25598992	P08ACB	P	Y00820	1	1	2	0
chr6	26319176	26319176	P00956	P	Y014B4	1	1	2	0
chr6	26341086	26341086	P0CE4F	P	Y005A7	1	1	2	0
chr6	28219323	28219323	P0E389	P	Y02D92	1	1	2	0
chr6	33604770	33604786	P01A55	M	X02D70	2	2	9	0
chr6	33679084	33679084	P06519	M	X02A5B	1	1	2	0
chr6	33679084	33679084	P06ED7	M	X0070B	1	1	3	0
chr6	33825134	33825134	P01395	M	X018CC	1	1	2	0
chr6	33828483	33828489	P0A57B	M	X0180D	2	2	2	0
chr6	33830803	33830811	P0DDCC	P	Y02BF6	2	2	6	0
chr6	33896360	33896360	P02C0C	P	Y00B4B	1	1	2	0
chr6	33896577	33896577	P02EEA	M	X00044	1	1	4	0
chr6	33933947	33933947	P03D0A	P	Y01CD5	1	1	2	0
chr6	33935613	33935613	P0044C	M	X028B4	1	1	2	0
chr6	33987398	33988695	P0555C	M	X03BBE	3	3	3	0
chr6	33992834	33993069	P04749	M	X00804	2	2	2	0
chr6	33993069	33993069	P07281	P	Y0286F	1	1	2	0
chr6	33993394	33993394	P0DF9B	M	X00F91	1	1	7	0
chr6	34003022	34003022	P0D4C5	M	X024F2	1	1	3	0
chr6	34181462	34181462	P02145	M	X02BBD	1	1	3	0
chr6	34512860	34513315	P01A04	M	X0377C	2	2	3	0
chr6	34781231	34781231	P0CEF2	P	Y00087	1	1	2	0
chr6	34812538	34812538	P0CC2C	P	Y001F0	1	1	3	0
chr6	35074276	35082298	P02564	P	Y00713	2	2	2	0
chr6	35478448	35478448	P05D52	M	X01066	1	1	3	0
chr6	35489619	35489619	P0BA63	M	X02C3D	1	1	2	0
chr6	35533593	35568421	P0A462	P	Y017CC	25	21	5	0
chr6	35756857	35756857	P0BE62	M	X02EC9	1	1	4	0
chr6	36031462	36031462	P03D0D	P	Y01A7E	1	1	3	0
chr6	36128766	36128766	P05937	M	X0158C	1	1	6	0
chr6	36262301	36262301	P00EFA	P	Y00655	1	1	5	0
chr6	36262358	36262358	P004D2	P	Y0304E	1	1	2	0
chr6	36262358	36262358	P01006	P	Y00CF7	1	1	5	0
chr6	36262358	36262358	P0987D	P	Y00724	1	1	2	0
chr6	36293137	36293137	P0DE33	M	X01854	1	1	6	0
chr6	36302891	36302891	P0F3AC	P	Y02246	1	1	2	0
chr6	36330487	36330487	P0589E	P	Y01F45	1	1	2	0
chr6	36330655	36330655	P0023A	P	Y01F6D	1	1	2	0
chr6	36357508	36357508	P0BC9C	P	Y02EEA	1	1	3	0
chr6	36704023	36704023	P08E5B	M	X01F0B	1	1	2	0
chr6	36765697	36765697	P076CF	M	X036C0	1	1	2	0
chr6	36778804	36780470	P0E66C	M	X00EE5	2	2	2	0
chr6	36934095	36940281	P053E9	M	X02951	4	4	2	0
chr6	36940281	36940281	P0B705	M	X016F4	1	1	6	0
chr6	36940606	36940606	P00D88	P	Y00EF7	1	1	2	0
chr6	37095453	37095453	P0D64E	P	Y00335	1	1	3	0
chr6	37146517	37146517	P0DCCF	P	Y008E5	1	1	2	0
chr6	37199870	37199870	P09DD9	M	X038F6	1	1	5	0
chr6	37203403	37214037	P05FC9	M	X02AD7	23	23	2	0
chr6	37362024	37391446	P08148	M	X01394	7	6	2	0
chr6	37381542	37381542	P02498	P	Y02FAA	1	1	4	0
chr6	37528389	37528389	P016D4	M	X028AA	1	1	2	0
chr6	37604245	37604245	P05051	M	X00936	1	1	2	0
chr6	37677133	37677133	P0672E	P	Y01486	1	1	4	0
chr6	37852130	37852130	P0A7C4	M	X0164D	1	1	2	0
chr6	38168674	38168674	P0F5A8	P	Y01356	1	1	2	0
chr6	38168960	38168960	P01684	P	Y00BA4	1	1	4	0
chr6	38168960	38168960	P044D9	P	Y007D0	1	1	2	0
chr6	38178189	38228189	P02753	P	Y027B6	9	5	2	0
chr6	38564644	38564644	P09FDF	P	Y02C85	1	1	8	0
chr6	38564644	38564644	P0AE6A	P	Y03227	1	1	3	0
chr6	38658809	38658809	P079D8	P	Y0239C	1	1	4	0
chr6	38719920	38719920	P0BAC7	P	Y02B60	1	1	6	0
chr6	38720796	38721118	P027E1	M	X03341	6	6	2	0
chr6	38752074	38752074	P0A30C	P	Y0266F	1	1	2	0
chr6	39007740	39007740	P0AABE	P	Y02783	1	1	3	0
chr6	39065059	39065059	P00EFF	P	Y00A93	1	1	5	0
chr6	39108480	39108480	P03A5C	P	Y00105	1	1	2	0
chr6	39126955	39126955	P02AA1	P	Y01C48	1	1	7	0
chr6	39596087	39598895	P05596	M	X0172F	4	4	2	0
chr6	39615925	39615925	P08005	P	Y0015A	1	1	3	0
chr6	39615926	39615926	P0CD91	P	Y0242F	1	1	2	0
chr6	39818351	39818351	P06AB6	P	Y01521	1	1	2	0
chr6	39825534	39825534	P00CFC	P	Y02268	1	1	2	0
chr6	39923865	39923865	P05380	P	Y0269D	1	1	3	0
chr6	40293341	40293341	P06848	P	Y00EC5	1	1	2	0
chr6	40310601	40310601	P0F2D9	P	Y010DE	1	1	17	0
chr6	40443015	40443015	P05829	M	X03C59	1	1	2	0
chr6	40443989	40443989	P096D3	P	Y012BF	1	1	2	0
chr6	40455008	40455008	P08017	M	X02935	1	1	2	0
chr6	40605989	40605989	P06B65	P	Y00E8D	1	1	2	0
chr6	40771185	40771358	P071D9	M	X021A5	2	2	2	0
chr6	40976327	40997467	P0F48F	M	X00D63	12	3	2	0
chr6	41268775	41268775	P00A2E	M	X012B0	1	1	2	0
chr6	41332509	41332509	P0C267	P	Y009CA	1	1	3	0
chr6	41509169	41509169	P06C6C	P	Y0044C	1	1	2	0
chr6	41538210	41588478	P0A54C	M	X0025D	4	4	3	0
chr6	41640114	41640114	P00805	M	X000C5	1	1	8	0
chr6	41653200	41653200	P05369	M	X0161C	1	1	2	0
chr6	41659181	41659464	P035AE	M	X019A9	3	3	2	0
chr6	41796414	41797527	P0EDF3	M	X03BFC	2	2	3	0
chr6	42017698	42017698	P06006	M	X00B89	1	1	2	0
chr6	42045622	42045622	P00E48	P	Y00E7D	1	1	3	0
chr6	42071526	42071526	P0D1C5	P	Y02947	1	1	2	0
chr6	42138646	42138646	P0BE2E	P	Y0185B	1	1	2	0
chr6	42164405	42164405	P09F5D	M	X0039B	1	1	2	0
chr6	42233527	42233527	P0D22C	P	Y02845	1	1	4	0
chr6	42263681	42267192	P0881B	M	X01635	5	4	3	0
chr6	42320181	42320181	P00EEF	M	X00ED3	1	1	4	0
chr6	42487112	42487112	P03775	M	X02ABC	1	1	11	0
chr6	42487259	42487259	P0C89E	P	Y02434	1	1	2	0
chr6	42500241	42500317	P0791E	M	X022ED	2	2	2	0
chr6	43780906	43780906	P098B7	M	X00E51	1	1	3	0
chr6	43781426	43781493	P01C08	P	Y020A8	2	2	2	0
chr6	43816483	43816483	P04718	P	Y0111B	1	1	2	0
chr6	43878244	43878244	P012B2	P	Y0025B	1	1	3	0
chr6	43883146	44294247	P02233	P	Y0188D	239	146	3	0
chr6	43915187	43915187	P0CA4B	P	Y027AC	1	1	2	0
chr6	43990249	43990249	P04300	M	X03311	1	1	9	0
chr6	43991379	43991379	P0D1F2	M	X00E29	1	1	2	0
chr6	44277586	44277586	P0E7CE	P	Y0258F	1	1	3	0
chr6	44313075	44313075	P0BD29	P	Y01476	1	1	4	0
chr6	44432229	44445999	P09F43	M	X01D09	15	9	2	0
chr6	44454514	44458347	P05405	M	X03B81	8	8	3	0
chr6	44500448	44506138	P0EDB9	M	X01F73	3	3	2	0
chr6	44557728	44557728	P09839	M	X037DF	1	1	4	0
chr6	44627327	44627327	P07B1C	P	Y0066E	1	1	5	0
chr6	44639433	44639433	P07F40	P	Y01D88	1	1	10	0
chr6	44894997	44894997	P02233	M	X006EF	1	1	3	0
chr6	45437397	45437397	P04C10	P	Y0264B	1	1	2	0
chr6	45703776	45703776	P02498	M	X004E9	1	1	4	0
chr6	45963158	45963158	P019EA	M	X039D6	1	1	2	0
chr6	45963158	45963158	P05091	M	X0159C	1	1	2	0
chr6	46072051	46072051	P0C5DF	P	Y00CF8	1	1	5	0
chr6	46072051	46072051	P0E7A2	P	Y025A4	1	1	2	0
chr6	46072302	46072302	P04CE2	P	Y0121D	1	1	4	0
chr6	46231186	46244352	P0ACC3	M	X01DEB	7	3	2	0
chr6	46329611	46329611	P00601	P	Y01FC7	1	1	3	0
chr6	46329916	46329916	P00D88	M	X00528	1	1	2	0
chr6	47032925	47032925	P05BD7	P	Y01F7C	1	1	2	0
chr6	47261057	47261057	P023D4	P	Y030E1	1	1	2	0
chr6	47333748	47333748	P0CFB3	M	X018DF	1	1	4	0
chr6	47343202	47388280	P0C5D8	M	X00E8F	9	9	2	0
chr6	47343875	47343875	P04409	P	Y01E37	1	1	2	0
chr6	47741960	47741960	P06AE6	M	X022EE	1	1	2	0
chr6	48081990	48081990	P089B0	M	X008C7	1	1	3	0
chr6	48421728	48421740	P010E4	P	Y027DD	2	2	2	0
chr6	49372156	49372156	P0E2EA	P	Y004B7	1	1	3	0
chr6	49510558	49510558	P092AD	P	Y012F6	1	1	3	0
chr6	49890881	49891224	P0E26A	M	X01180	2	2	2	0
chr6	50148507	50148507	P04A23	M	X026AA	1	1	2	0
chr6	50313443	50313443	P01B4B	P	Y000DF	1	1	2	0
chr6	50796222	50796222	P01C9F	P	Y02E51	1	1	2	0
chr6	50806684	50806684	P059BB	P	Y0168A	1	1	3	0
chr6	50825147	50825147	P0844A	P	Y025E3	1	1	2	0
chr6	51202477	51202477	P0E1F1	M	X00F7D	1	1	2	0
chr6	51237974	51256229	P0A54D	M	X02E19	23	18	5	0
chr6	51961737	51961737	P0C93C	M	X0068A	1	1	3	0
chr6	51961737	51961737	P0F291	M	X02D30	1	1	3	0
chr6	51961737	51961737	P01532	P	Y007E8	1	1	4	0
chr6	51961737	51961737	P0BCB8	P	Y02D0C	1	1	5	0
chr6	52185386	52185386	P0EC17	P	Y00E1B	1	1	2	0
chr6	52185695	52185695	P02915	M	X02CCA	1	1	2	0
chr6	52400526	52400526	P01C59	P	Y001E1	1	1	8	0
chr6	52731395	52731395	P0A44C	P	Y01D97	1	1	6	0
chr6	52946419	52946419	P0A3D6	M	X03B0F	1	1	2	0
chr6	52949138	52961465	P04092	M	X03026	11	9	3	0
chr6	53109509	53109509	P0D209	P	Y02617	1	1	2	0
chr6	53258320	53258320	P0696F	P	Y02450	1	1	2	0
chr6	53590409	53590409	P06E30	P	Y01214	1	1	2	0
chr6	53644193	53644193	P0B75C	M	X00F1C	1	1	2	0
chr6	53878125	53878125	P050D5	P	Y00988	1	1	6	0
chr6	53995461	53995461	P06D7E	P	Y012F7	1	1	3	0
chr6	54336316	54336316	P016E5	M	X00A28	1	1	3	0
chr6	54428463	54428463	P09024	P	Y001BF	1	1	2	0
chr6	55326425	55326425	P05E9A	P	Y0172B	1	1	5	0
chr6	55330098	55330098	P08D55	M	X02040	1	1	2	0
chr6	55850349	55850349	P03C08	M	X01ED6	1	1	2	0
chr6	55850349	55850349	P08849	P	Y01A21	1	1	2	0
chr6	55850349	55850349	P0AF14	P	Y022C6	1	1	2	0
chr6	55850349	55850349	P0E50E	P	Y03082	1	1	3	0
chr6	55904036	55904036	P0A8A6	P	Y0043A	1	1	3	0
chr6	56049044	56049044	P0BFDF	M	X00109	1	1	2	0
chr6	56124761	56124761	P0022A	M	X009EC	1	1	2	0
chr6	56240035	56240035	P00FC7	P	Y0272D	1	1	2	0
